336;215;219;1;land;false;plains;2
337;234;211;1;land;false;plains;2
338;216;232;1;land;true;plains;2
339;121;78;1;land;false;plains;2
340;175;38;1;land;false;plains;2
341;129;28;1;land;false;plains;2
342;156;42;1;land;true;plains;2
343;121;43;1;land;true;plains;2
344;167;23;1;land;true;plains;2
345;161;58;1;land;true;plains;2
346;189;13;1;land;false;plains;2
347;99;189;1;land;true;plains;2
348;121;137;1;land;false;plains;2
349;127;176;1;land;true;plains;2
350;144;213;1;land;true;plains;2
351;148;215;1;land;false;plains;2
352;84;179;1;land;false;plains;2
353;120;177;1;land;false;forest;2
354;135;205;1;land;false;plains;2
355;77;144;1;land;false;plains;2
356;110;178;1;land;false;plains;2
357;254;98;1;land;false;plains;2
358;227;64;1;land;true;plains;2
359;220;101;1;land;false;plains;2
360;218;43;1;land;true;plains;2
361;219;82;1;land;true;plains;2
362;209;92;1;land;false;plains;2
363;242;103;1;land;true;plains;2
364;250;44;1;land;true;plains;2
365;237;42;1;land;true;plains;2
366;213;49;1;land;false;plains;2
367;227;108;1;land;false;plains;2
368;163;74;1;land;true;plains;2
369;186;123;1;land;false;plains;2
370;166;102;1;land;false;plains;2
371;203;129;1;land;true;plains;2
372;236;124;1;land;true;plains;2
373;239;69;1;land;true;plains;2
374;145;123;1;land;false;forest;2
375;154;80;1;land;false;plains;2
376;138;145;1;land;false;plains;2
377;87;121;1;land;false;plains;2
378;83;99;1;land;false;forest;2
379;104;144;1;land;false;plains;2
380;120;104;1;land;false;plains;2
381;125;154;1;land;false;forest;2
382;137;114;1;land;false;forest;2
383;148;130;1;land;false;forest;2
384;143;84;1;land;false;plains;2
385;93;83;1;land;false;forest;2
386;147;138;1;land;false;plains;2
387;88;97;1;land;false;plains;2
388;83;104;1;land;false;forest;2
389;93;122;1;land;true;forest;2
390;49;133;1;land;true;plains;2
391;41;115;1;land;true;plains;2
392;58;142;1;land;false;plains;2
393;18;162;1;land;true;plains;2
394;74;163;1;land;true;plains;2
395;54;182;1;land;false;plains;2
396;22;111;1;land;false;plains;2
397;22;166;1;land;false;plains;2
398;63;160;1;land;false;plains;2
399;13;127;1;land;true;plains;2
400;5;178;1;land;false;plains;2
401;26;181;1;land;false;plains;2
402;49;137;1;land;true;plains;2
403;42;124;1;land;true;plains;2
404;27;185;1;land;false;plains;2
405;77;178;1;land;true;plains;2
406;42;151;1;land;true;plains;2
407;8;132;1;land;true;plains;2
408;66;167;1;land;true;plains;2
409;34;149;1;land;true;forest;2
410;14;177;1;land;true;plains;2
411;61;111;1;land;true;plains;2
412;72;122;1;land;true;plains;2
413;213;131;1;land;false;plains;2
414;185;148;1;land;false;plains;2
415;222;140;1;land;false;plains;2
416;190;171;1;land;false;forest;2
417;189;119;1;land;false;plains;2
418;224;118;1;land;false;plains;2
419;158;188;1;land;true;forest;2
420;188;222;1;land;true;forest;2
421;130;181;1;land;true;forest;2
422;145;165;1;land;false;plains;2
423;117;218;1;land;true;forest;2
424;184;212;1;land;false;plains;2
425;164;188;1;land;true;forest;2
426;180;214;1;land;false;forest;2
427;137;177;1;land;false;plains;2
428;147;189;1;land;false;forest;2
429;167;209;1;land;false;plains;2
430;83;196;1;land;false;plains;2
431;119;234;1;land;false;plains;2
432;69;219;1;land;true;plains;2
433;63;239;1;land;false;plains;2
434;75;244;1;land;false;plains;2
435;118;251;1;land;true;plains;2
436;41;42;1;land;true;plains;1
437;67;30;1;land;true;forest;1
438;2;163;1;land;true;forest;1
439;231;189;1;land;true;hills;1
440;146;213;1;land;true;forest;1
441;144;61;1;land;true;forest;1
442;57;116;1;land;true;plains;1
443;251;203;1;land;true;plains;1
444;167;5;1;land;true;forest;1
445;44;66;1;land;true;forest;1
446;183;107;1;land;true;plains;1
447;129;134;1;land;true;plains;1
448;85;206;1;land;true;hills;1
449;55;64;1;land;true;hills;1
450;243;125;1;land;true;plains;1
451;232;117;1;land;true;plains;1
452;236;123;1;land;true;plains;1
453;253;82;1;land;true;forest;1
454;154;137;1;land;true;plains;1
455;100;200;1;land;true;plains;1
456;147;39;1;land;true;plains;1
457;175;6;1;land;true;plains;1
458;210;48;1;land;true;plains;1
459;190;2;1;land;true;plains;1
460;218;25;1;land;true;plains;1
461;173;38;1;land;true;plains;1
462;115;94;1;land;true;forest;1
463;66;122;1;land;true;forest;1
464;252;211;1;land;true;hills;1
465;222;55;1;land;true;plains;1
466;196;93;1;land;true;plains;1
467;90;152;1;land;true;plains;1
468;13;237;1;land;true;plains;1
469;234;238;1;land;true;forest;2
470;230;32;1;land;true;forest;1
471;111;35;1;land;true;forest;1
472;25;164;1;land;true;forest;1
473;53;224;1;land;true;plains;1
474;220;59;1;land;false;forest;2
475;238;62;1;land;false;plains;2
476;251;24;1;land;false;forest;2
477;219;36;1;land;false;forest;2
478;204;31;1;land;false;forest;2
479;209;60;1;land;false;forest;2
480;226;24;1;land;false;forest;2
481;204;47;1;land;false;forest;2
482;217;60;1;land;false;forest;2
483;218;8;1;land;false;forest;2
484;173;200;1;land;false;plains;2
485;154;218;1;land;false;plains;2
486;191;226;1;land;false;plains;2
487;205;251;1;land;false;plains;2
488;62;205;1;land;false;forest;2
489;52;209;1;land;true;forest;2
490;15;217;1;land;false;forest;2
491;30;225;1;land;false;jungle;2
492;37;204;1;land;false;forest;2
493;60;230;1;land;false;forest;2
494;14;247;1;land;false;forest;2
495;23;237;1;land;false;forest;2
496;16;233;1;land;false;forest;2
497;0;203;1;land;false;jungle;2
498;51;214;1;land;true;forest;2
499;8;250;1;land;false;forest;2
500;21;244;1;land;false;forest;2
501;44;220;1;land;true;forest;2
502;61;235;1;land;false;jungle;2
503;42;248;1;land;false;forest;2
504;20;236;1;land;false;forest;2
505;56;232;1;land;false;jungle;2
506;18;204;1;land;false;forest;2
507;54;249;1;land;false;forest;2
508;13;227;1;land;false;forest;2
509;13;244;1;land;true;forest;2
510;8;245;1;land;true;forest;2
511;18;250;1;land;true;forest;2
512;27;211;1;land;true;forest;2
513;59;254;1;land;false;jungle;2
514;70;150;1;land;false;mountain;2
515;76;104;1;land;false;forest;2
516;96;88;1;land;false;jungle;2
517;75;133;1;land;false;jungle;2
518;70;156;1;land;false;forest;2
519;29;110;1;land;false;jungle;2
520;45;136;1;land;false;jungle;2
521;80;108;1;land;false;forest;2
522;44;99;1;land;false;jungle;2
523;49;98;1;land;false;forest;2
524;73;99;1;land;false;hills;2
525;32;91;1;land;false;forest;2
526;37;142;1;land;false;forest;2
527;76;91;1;land;false;hills;2
528;97;127;1;land;false;jungle;2
529;65;77;1;land;false;jungle;2
530;107;83;1;land;false;jungle;2
531;40;149;1;land;false;jungle;2
532;105;134;1;land;false;jungle;2
533;69;102;1;land;false;forest;2
534;71;133;1;land;false;jungle;2
535;66;114;1;land;false;jungle;2
536;56;138;1;land;false;forest;2
537;77;89;1;land;false;jungle;2
538;53;151;1;land;false;forest;2
539;138;84;1;land;false;jungle;2
540;161;134;1;land;false;plains;2
541;190;137;1;land;false;plains;2
542;160;110;1;land;false;plains;2
543;203;83;1;land;false;plains;2
544;207;117;1;land;false;plains;2
545;131;121;1;land;false;plains;2
546;163;137;1;land;false;plains;2
547;154;109;1;land;false;jungle;2
548;167;148;1;land;false;plains;2
549;207;136;1;land;false;plains;2
550;203;125;1;land;false;plains;2
551;195;85;1;land;false;plains;2
552;148;157;1;land;false;jungle;2
553;179;153;1;land;false;jungle;2
554;177;157;1;land;false;plains;2
555;51;213;1;land;false;forest;2
556;34;253;1;land;true;plains;2
557;52;245;1;land;true;forest;2
558;33;210;1;land;true;forest;2
559;12;238;1;land;true;forest;2
560;18;241;1;land;true;jungle;2
561;59;234;1;land;true;forest;2
562;34;222;1;land;false;forest;2
563;1;209;1;land;true;jungle;2
564;58;211;1;land;false;forest;2
565;67;126;1;land;false;jungle;2
566;105;108;1;land;false;plains;2
567;120;121;1;land;false;plains;2
568;92;89;1;land;false;forest;2
569;85;58;1;land;false;forest;2
570;69;106;1;land;false;forest;2
571;155;206;1;land;true;plains;2
572;155;195;1;land;false;forest;2
573;158;173;1;land;false;forest;2
574;191;201;1;land;false;jungle;2
575;184;244;1;land;true;plains;2
576;161;184;1;land;false;forest;2
577;224;239;1;land;true;jungle;2
578;165;178;1;land;false;forest;2
579;178;212;1;land;false;forest;2
580;198;229;1;land;true;jungle;2
581;202;193;1;land;false;jungle;2
582;219;228;1;land;true;forest;2
583;158;194;1;land;true;forest;2
584;217;193;1;land;false;jungle;2
585;184;201;1;land;false;forest;2
586;217;178;1;land;false;jungle;2
587;224;199;1;land;false;forest;2
588;166;202;1;land;true;jungle;2
589;225;222;1;land;true;forest;2
590;178;175;1;land;false;forest;2
591;190;199;1;land;false;forest;2
592;210;246;1;land;false;jungle;2
593;215;238;1;land;false;jungle;2
594;204;185;1;land;false;forest;2
595;212;207;1;land;false;forest;2
596;198;208;1;land;false;jungle;2
597;10;136;1;land;true;forest;2
598;17;67;1;land;true;forest;2
599;2;69;1;land;true;forest;2
600;49;70;1;land;false;forest;2
601;42;86;1;land;true;forest;2
602;47;130;1;land;false;forest;2
603;159;53;1;land;false;plains;2
604;151;54;1;land;false;plains;2
605;139;33;1;land;false;plains;2
606;160;15;1;land;true;plains;2
607;101;57;1;land;false;plains;2
608;100;33;1;land;false;plains;2
609;96;44;1;land;true;forest;2
610;154;10;1;land;true;plains;2
611;133;51;1;land;false;plains;2
612;153;29;1;land;false;plains;2
613;167;37;1;land;true;plains;2
614;138;53;1;land;false;plains;2
615;157;57;1;land;true;forest;2
616;97;37;1;land;false;plains;2
617;138;48;1;land;true;forest;2
618;139;40;1;land;false;plains;2
619;98;19;1;land;true;plains;2
620;131;55;1;land;false;plains;2
621;140;6;1;land;false;plains;2
622;134;31;1;land;false;plains;2
623;126;7;1;land;false;plains;2
624;214;57;1;land;false;plains;2
625;201;94;1;land;false;forest;2
626;157;94;1;land;false;plains;2
627;223;67;1;land;false;plains;2
628;194;92;1;land;false;forest;2
629;186;66;1;land;false;plains;2
630;188;91;1;land;false;plains;2
631;167;33;1;land;false;plains;2
632;223;69;1;land;false;plains;2
633;178;53;1;land;false;plains;2
634;195;44;1;land;false;forest;2
635;150;58;1;land;false;plains;2
636;157;71;1;land;false;plains;2
637;166;76;1;land;false;plains;2
638;187;68;1;land;false;plains;2
639;52;62;1;land;true;desert;2
640;24;71;1;land;false;plains;2
641;52;85;1;land;true;plains;2
642;21;43;1;land;false;plains;2
643;17;51;1;land;false;forest;2
644;25;34;1;land;false;desert;2
645;47;37;1;land;true;desert;2
646;36;94;1;land;false;desert;2
647;60;110;1;land;false;plains;2
648;44;37;1;land;false;plains;2
649;215;234;1;land;false;plains;2
650;226;213;1;land;false;forest;2
651;212;218;1;land;false;forest;2
652;189;228;1;land;false;forest;2
653;203;208;1;land;false;plains;2
654;251;219;1;land;false;forest;2
655;242;188;1;land;false;forest;2
656;224;222;1;land;false;forest;2
657;204;229;1;land;false;forest;2
658;211;213;1;land;false;forest;2
659;238;204;1;land;false;forest;2
660;249;191;1;land;false;forest;2
661;184;251;1;land;false;plains;2
662;210;192;1;land;false;forest;2
663;238;221;1;land;false;plains;2
664;190;66;1;land;false;forest;2
665;244;73;1;land;false;forest;2
666;246;81;1;land;false;plains;2
667;246;47;1;land;false;plains;2
668;184;43;1;land;false;plains;2
669;228;85;1;land;false;plains;2
670;245;69;1;land;false;desert;2
671;189;43;1;land;false;plains;2
672;233;103;1;land;false;plains;2
673;194;68;1;land;false;plains;2
674;203;77;1;land;false;plains;2
675;215;65;1;land;false;desert;2
676;246;94;1;land;false;forest;2
677;227;67;1;land;false;plains;2
678;197;114;1;land;false;forest;2
679;244;47;1;land;false;desert;2
680;232;101;1;land;false;plains;2
681;253;63;1;land;false;forest;2
682;100;234;1;land;false;plains;2
683;136;229;1;land;true;plains;2
684;115;249;1;land;true;plains;2
685;96;177;1;land;false;plains;2
686;117;225;1;land;true;plains;2
687;141;237;1;land;false;plains;2
688;130;225;1;land;true;plains;2
689;94;221;1;land;false;plains;2
690;77;213;1;land;false;plains;2
691;145;241;1;land;true;plains;2
692;82;227;1;land;false;plains;2
693;81;218;1;land;false;plains;2
694;107;187;1;land;false;plains;2
695;191;64;1;land;false;forest;2
696;202;93;1;land;false;hills;2
697;193;108;1;land;false;forest;2
698;165;99;1;land;false;forest;2
699;164;95;1;land;false;hills;2
700;196;77;1;land;false;forest;2
701;161;54;1;land;false;forest;2
702;177;38;1;land;false;hills;2
703;191;61;1;land;false;forest;2
704;204;65;1;land;false;mountain;2
705;167;75;1;land;false;forest;2
706;197;99;1;land;false;forest;2
707;207;59;1;land;false;mountain;2
708;188;72;1;land;false;hills;2
709;201;109;1;land;false;hills;2
710;155;42;1;land;false;mountain;2
711;158;74;1;land;false;hills;2
712;223;93;1;land;false;forest;2
713;194;57;1;land;false;hills;2
714;211;65;1;land;false;hills;2
715;186;40;1;land;false;hills;2
716;222;83;1;land;false;forest;2
717;229;101;1;land;false;hills;2
718;104;27;1;land;true;forest;2
719;158;32;1;land;false;jungle;2
720;130;3;1;land;false;jungle;2
721;167;47;1;land;false;jungle;2
722;128;46;1;land;false;forest;2
723;117;5;1;land;true;jungle;2
724;147;3;1;land;true;jungle;2
725;111;61;1;land;true;jungle;2
726;154;2;1;land;true;jungle;2
727;155;49;1;land;false;forest;2
728;137;12;1;land;true;jungle;2
729;160;57;1;land;true;jungle;2
730;131;53;1;land;false;jungle;2
731;165;36;1;land;true;jungle;2
732;130;56;1;land;true;jungle;2
733;164;32;1;land;true;jungle;2
734;129;17;1;land;false;jungle;2
735;147;2;1;land;false;jungle;2
736;165;28;1;land;false;jungle;2
737;139;30;1;land;false;forest;2
738;162;1;1;land;false;jungle;2
739;204;135;1;land;true;desert;2
740;208;129;1;land;false;desert;2
741;214;163;1;land;false;plains;2
742;156;137;1;land;false;plains;2
743;148;160;1;land;false;plains;2
744;155;160;1;land;false;desert;2
745;179;167;1;land;false;forest;2
746;200;124;1;land;false;desert;2
747;163;161;1;land;false;desert;2
748;194;162;1;land;false;desert;2
749;169;183;1;land;false;desert;2
750;170;178;1;land;false;desert;2
751;167;134;1;land;false;desert;2
752;146;121;1;land;false;plains;2
753;185;115;1;land;false;plains;2
754;191;143;1;land;false;desert;2
755;178;156;1;land;false;desert;2
756;165;128;1;land;false;plains;2
757;215;122;1;land;false;desert;2
758;196;138;1;land;false;desert;2
759;207;172;1;land;false;plains;2
760;172;134;1;land;false;forest;2
761;140;128;1;land;false;desert;2
762;207;158;1;land;false;desert;2
763;168;170;1;land;false;desert;2
764;143;132;1;land;false;desert;2
765;151;115;1;land;false;desert;2
766;172;140;1;land;false;plains;2
767;139;135;1;land;false;desert;2
768;172;115;1;land;false;desert;2
769;142;124;1;land;false;forest;2
770;196;171;1;land;false;desert;2
771;178;181;1;land;false;desert;2
772;39;72;1;land;true;plains;2
773;49;115;1;land;false;plains;2
774;3;64;1;land;false;plains;2
775;41;103;1;land;false;plains;2
776;22;136;1;land;true;plains;2
777;39;87;1;land;false;plains;2
778;6;120;1;land;false;plains;2
779;43;68;1;land;true;plains;2
780;29;88;1;land;true;plains;2
781;6;124;1;land;false;plains;2
782;48;85;1;land;false;plains;2
783;36;132;1;land;false;plains;2
784;22;110;1;land;true;plains;2
785;20;130;1;land;false;plains;2
786;12;86;1;land;false;plains;2
787;17;112;1;land;true;plains;2
788;43;72;1;land;false;plains;2
789;52;116;1;land;false;plains;2
790;30;122;1;land;false;plains;2
791;163;220;1;land;true;plains;2
792;218;223;1;land;false;plains;2
793;216;215;1;land;false;plains;2
794;234;253;1;land;true;plains;2
795;178;236;1;land;true;plains;2
796;211;222;1;land;true;plains;2
797;179;236;1;land;true;plains;2
798;177;238;1;land;true;plains;2
799;202;230;1;land;true;plains;2
800;207;208;1;land;false;plains;2
801;211;254;1;land;false;plains;2
802;200;230;1;land;false;plains;2
803;214;215;1;land;false;plains;2
804;171;217;1;land;true;plains;2
805;236;248;1;land;false;plains;2
806;180;211;1;land;false;plains;2
807;175;103;1;land;false;jungle;2
808;149;102;1;land;false;jungle;2
809;209;57;1;land;false;jungle;2
810;163;94;1;land;false;forest;2
811;192;52;1;land;false;forest;2
812;168;107;1;land;false;plains;2
813;99;94;1;land;true;jungle;2
814;143;135;1;land;false;jungle;2
815;85;109;1;land;false;forest;2
816;107;119;1;land;true;jungle;2
817;145;152;1;land;false;hills;2
818;98;125;1;land;false;forest;2
