2;supply_node;1961.00;9.60;234.00;1.36;0
2;bunker;1965.00;9.60;228.00;2.64;0
2;bunker;1938.00;9.60;232.00;5.65;0
2;bunker;1924.00;9.60;221.00;2.04;0
2;bunker;1952.00;9.60;230.00;4.70;0
2;bunker;1971.00;9.60;238.00;2.54;0
2;bunker;1939.00;9.60;221.00;4.10;0
2;bunker;1910.00;9.55;207.00;0.48;0
2;bunker;1948.00;9.60;207.00;3.15;0
2;bunker;1963.00;9.60;245.00;6.16;0
2;bunker;1927.00;9.60;212.00;1.09;0
2;coastal_bunker;1960.00;9.50;243.00;-3.14;0
2;coastal_bunker;1933.00;9.60;237.00;-2.16;0
2;coastal_bunker;1916.00;9.50;204.00;-0.38;0
2;coastal_bunker;1959.00;9.60;239.00;-1.89;0
2;coastal_bunker;1975.00;9.53;248.00;-3.46;0
2;coastal_bunker;1947.00;9.50;216.00;-0.64;0
2;coastal_bunker;1936.00;9.50;213.00;-0.46;0
2;coastal_bunker;1923.00;9.50;210.00;0.79;0
2;stronghold_network;1968.00;9.60;241.00;0.65;0
2;dockyard;1905.00;9.50;213.00;-0.38;0
2;anti_air_building;1959.00;9.68;225.00;0.04;0
2;anti_air_building;1970.00;9.60;241.00;4.17;0
2;anti_air_building;1970.00;9.60;245.00;5.37;0
2;synthetic_refinery;1953.00;9.60;213.00;3.21;0
2;fuel_silo;1962.00;9.60;242.00;6.23;0
2;radar_station;1942.00;9.60;227.00;2.49;0
2;nuclear_reactor_spawn;1955.00;9.60;213.00;5.28;0
2;special_project_facility_spawn;1967.00;9.60;242.00;0.55;0
2;special_project_facility_spawn;1959.00;9.60;221.00;3.22;0
2;special_project_facility_spawn;1930.00;9.60;217.00;5.88;0
2;special_project_facility_spawn;1964.00;9.60;244.00;3.73;0
2;special_project_facility_spawn;1918.00;9.60;217.00;3.83;0
2;special_project_facility_spawn;1944.00;9.60;226.00;1.67;0
2;special_project_facility_spawn;1956.00;9.60;207.00;4.33;0
2;special_project_facility_spawn;1972.00;9.60;240.00;0.71;0
2;special_project_facility_spawn;1921.00;9.60;215.00;3.73;0
2;special_project_facility_spawn;1930.00;9.60;234.00;0.11;0
2;rocket_site_spawn;1956.00;9.60;222.00;2.78;0
2;naval_base_spawn;1937.00;9.60;236.00;-2.16;10779
2;naval_base_spawn;1956.00;9.50;204.00;-0.64;10545
2;naval_base_spawn;1906.00;9.50;212.00;-0.38;10725
2;naval_base_spawn;1967.00;9.50;249.00;-3.14;10647
2;naval_base_spawn;1920.00;9.50;210.00;0.79;10725
2;naval_base_spawn;1956.00;9.50;235.00;-1.89;10647
2;naval_base_spawn;1937.00;9.60;216.00;-0.46;10725
2;naval_base_spawn;1979.00;9.50;250.00;-3.46;10647
2;floating_harbor;1945.80;9.50;202.40;-3.79;19
2;floating_harbor;1966.00;9.50;254.00;0.00;21
2;floating_harbor;1963.00;9.50;170.00;-2.75;23
2;floating_harbor;1860.00;9.50;205.00;-4.43;24
2;floating_harbor;1979.21;9.50;255.64;-0.32;25
2;floating_harbor;1921.18;9.50;237.88;0.98;26
2;floating_harbor;1930.95;9.50;206.05;-2.36;27
2;floating_harbor;1948.36;9.50;238.21;1.25;28
3;arms_factory;1919.00;9.50;185.00;2.92;0
3;arms_factory;1921.00;9.50;184.00;5.58;0
3;arms_factory;1917.00;9.50;186.00;1.96;0
3;arms_factory;1915.00;9.50;185.00;4.98;0
3;arms_factory;1917.00;9.50;184.00;6.19;0
3;arms_factory;1918.00;9.50;185.00;4.03;0
3;industrial_complex;1920.00;9.50;184.00;0.41;0
3;industrial_complex;1921.00;9.50;185.00;1.97;0
3;industrial_complex;1923.00;9.50;184.00;4.63;0
3;industrial_complex;1916.00;9.50;184.00;2.47;0
3;industrial_complex;1917.00;9.50;185.00;5.14;0
3;industrial_complex;1918.00;9.50;184.00;0.41;0
3;air_base;1921.00;9.50;185.00;4.54;0
3;supply_node;1918.00;9.50;184.00;1.82;0
3;bunker;1918.00;9.50;186.00;2.48;0
3;coastal_bunker;1915.00;9.50;182.00;-3.14;0
3;stronghold_network;1918.00;9.50;184.00;2.98;0
3;dockyard;1924.00;9.50;183.00;-3.14;0
3;anti_air_building;1920.00;9.50;184.00;0.92;0
3;anti_air_building;1918.00;9.50;186.00;3.59;0
3;anti_air_building;1915.00;9.50;185.00;6.25;0
3;synthetic_refinery;1916.00;9.50;184.00;2.64;0
3;fuel_silo;1918.00;9.50;185.00;5.65;0
3;radar_station;1919.00;9.50;184.00;3.53;0
3;nuclear_reactor_spawn;1921.00;9.50;185.00;4.70;0
3;special_project_facility_spawn;1923.00;9.50;184.00;2.54;0
3;rocket_site_spawn;1915.00;9.50;184.00;4.10;0
3;naval_base_spawn;1915.00;9.50;183.00;-3.14;10725
3;floating_harbor;1924.95;9.50;177.05;-2.36;29
4;arms_factory;1923.00;9.50;191.00;1.96;0
4;arms_factory;1925.00;9.50;197.00;4.98;0
4;arms_factory;1922.00;9.50;191.00;6.19;0
4;arms_factory;1932.00;9.50;199.00;4.03;0
4;arms_factory;1922.00;9.50;193.00;0.41;0
4;arms_factory;1931.00;9.50;200.00;1.97;0
4;industrial_complex;1930.00;9.50;197.00;4.63;0
4;industrial_complex;1930.00;9.50;200.00;2.47;0
4;industrial_complex;1931.00;9.50;198.00;5.14;0
4;industrial_complex;1926.00;9.50;193.00;0.41;0
4;industrial_complex;1931.00;9.50;199.00;4.54;0
4;industrial_complex;1925.00;9.50;196.00;0.92;0
4;air_base;1923.00;9.50;192.00;2.48;0
4;supply_node;1926.00;9.50;196.00;1.05;0
4;bunker;1922.00;9.50;192.00;2.98;0
4;coastal_bunker;1930.00;9.50;202.00;-1.57;0
4;stronghold_network;1926.00;9.50;197.00;0.92;0
4;dockyard;1934.00;9.50;199.00;1.57;0
4;anti_air_building;1928.00;9.50;198.00;6.25;0
4;anti_air_building;1923.00;9.50;193.00;2.64;0
4;anti_air_building;1927.00;9.50;199.00;5.65;0
4;synthetic_refinery;1925.00;9.50;195.00;2.04;0
4;fuel_silo;1923.00;9.50;191.00;4.70;0
4;radar_station;1927.00;9.50;197.00;2.76;0
4;nuclear_reactor_spawn;1932.00;9.50;201.00;4.10;0
4;special_project_facility_spawn;1932.00;9.50;199.00;0.48;0
4;rocket_site_spawn;1922.00;9.50;193.00;3.15;0
4;naval_base_spawn;1934.00;9.50;199.00;1.57;10545
4;floating_harbor;1918.00;9.50;196.00;1.57;30
5;arms_factory;2097.00;9.50;219.00;6.19;0
5;arms_factory;2097.00;9.50;219.00;4.03;0
5;arms_factory;2097.00;9.50;221.00;0.41;0
5;arms_factory;2097.00;9.50;221.00;1.97;0
5;arms_factory;2099.00;9.50;222.00;4.63;0
5;arms_factory;2096.00;9.50;221.00;2.47;0
5;industrial_complex;2096.00;9.50;221.00;5.14;0
5;industrial_complex;2097.00;9.50;222.00;0.41;0
5;industrial_complex;2099.00;9.50;222.00;4.54;0
5;industrial_complex;2095.00;9.50;221.00;0.92;0
5;industrial_complex;2095.00;9.50;221.00;2.48;0
5;industrial_complex;2097.00;9.50;222.00;5.14;0
5;air_base;2098.00;9.50;220.00;2.98;0
5;supply_node;2097.00;9.50;221.00;5.47;0
5;bunker;2099.00;9.50;221.00;0.92;0
5;coastal_bunker;2100.00;9.50;223.00;-1.57;0
5;stronghold_network;2097.00;9.50;220.00;6.25;0
5;dockyard;2094.00;9.50;220.00;-1.57;0
5;anti_air_building;2099.00;9.50;221.00;5.65;0
5;anti_air_building;2096.00;9.50;220.00;2.04;0
5;anti_air_building;2096.00;9.50;220.00;4.70;0
5;synthetic_refinery;2098.00;9.50;221.00;2.54;0
5;fuel_silo;2099.00;9.50;222.00;4.10;0
5;radar_station;2098.00;9.50;222.00;0.90;0
5;nuclear_reactor_spawn;2097.00;9.50;221.00;3.15;0
5;special_project_facility_spawn;2097.00;9.50;221.00;6.16;0
5;rocket_site_spawn;2098.00;9.50;222.00;1.09;0
5;naval_base_spawn;2095.00;9.50;223.00;-1.57;10683
5;floating_harbor;2102.00;9.50;236.00;-0.32;31
6;arms_factory;2103.00;9.50;227.00;0.41;0
6;arms_factory;2103.00;9.50;228.00;1.97;0
6;arms_factory;2102.00;9.50;227.00;4.63;0
6;arms_factory;2102.00;9.50;228.00;2.47;0
6;arms_factory;2103.00;9.50;229.00;5.14;0
6;arms_factory;2103.00;9.50;227.00;0.41;0
6;industrial_complex;2104.00;9.50;228.00;4.54;0
6;industrial_complex;2102.00;9.50;227.00;0.92;0
6;industrial_complex;2102.00;9.50;228.00;2.48;0
6;industrial_complex;2103.00;9.50;229.00;5.14;0
6;industrial_complex;2104.00;9.50;227.00;2.98;0
6;industrial_complex;2104.00;9.50;228.00;4.19;0
6;air_base;2102.00;9.50;227.00;0.92;0
6;supply_node;2103.00;9.50;227.00;4.71;0
6;bunker;2103.00;9.50;226.00;6.25;0
6;coastal_bunker;2101.00;9.50;229.00;-1.57;0
6;stronghold_network;2104.00;9.50;228.00;5.65;0
6;dockyard;2105.00;9.50;226.00;-1.57;0
6;anti_air_building;2103.00;9.50;228.00;4.70;0
6;anti_air_building;2103.00;9.50;226.00;2.54;0
6;anti_air_building;2104.00;9.50;227.00;4.10;0
6;synthetic_refinery;2103.00;9.50;229.00;0.48;0
6;fuel_silo;2103.00;9.50;227.00;3.15;0
6;radar_station;2104.00;9.50;228.00;0.13;0
6;nuclear_reactor_spawn;2103.00;9.50;226.00;1.09;0
6;special_project_facility_spawn;2102.00;9.50;228.00;5.21;0
6;rocket_site_spawn;2103.00;9.50;229.00;1.59;0
6;naval_base_spawn;2104.00;9.50;230.00;-1.57;10683
6;floating_harbor;2102.00;9.50;236.00;0.11;32
7;arms_factory;2093.00;9.50;231.00;4.63;0
7;arms_factory;2092.00;9.50;232.00;2.47;0
7;arms_factory;2091.00;9.50;231.00;5.14;0
7;arms_factory;2090.00;9.50;230.00;0.41;0
7;arms_factory;2090.00;9.50;231.00;4.54;0
7;arms_factory;2093.00;9.50;232.00;0.92;0
7;industrial_complex;2092.00;9.50;231.00;2.48;0
7;industrial_complex;2091.00;9.50;232.00;5.14;0
7;industrial_complex;2093.00;9.50;231.00;2.98;0
7;industrial_complex;2090.00;9.50;230.00;4.19;0
7;industrial_complex;2091.00;9.50;232.00;0.92;0
7;industrial_complex;2093.00;9.50;232.00;3.59;0
7;air_base;2090.00;9.50;232.00;6.25;0
7;supply_node;2091.00;9.50;231.00;4.29;0
7;bunker;2092.00;9.50;231.00;5.65;0
7;coastal_bunker;2089.00;9.50;232.00;1.57;0
7;stronghold_network;2091.00;9.50;232.00;4.70;0
7;dockyard;2091.00;9.50;233.00;1.57;0
7;anti_air_building;2091.00;9.50;232.00;4.10;0
7;anti_air_building;2091.00;9.50;231.00;0.48;0
7;anti_air_building;2090.00;9.50;232.00;3.15;0
7;synthetic_refinery;2089.00;9.50;231.00;6.16;0
7;fuel_silo;2092.00;9.50;232.00;1.09;0
7;radar_station;2093.00;9.50;232.00;0.83;0
7;nuclear_reactor_spawn;2091.00;9.50;232.00;1.59;0
7;special_project_facility_spawn;2092.00;9.50;231.00;3.15;0
7;rocket_site_spawn;2090.00;9.50;232.00;0.99;0
7;naval_base_spawn;2096.00;9.50;232.00;1.57;10683
7;floating_harbor;2099.00;9.50;231.00;-1.57;33
8;arms_factory;2020.00;9.50;237.00;5.14;0
8;arms_factory;2017.00;9.50;238.00;0.41;0
8;arms_factory;2017.00;9.50;239.00;4.54;0
8;arms_factory;2012.00;9.50;234.00;0.92;0
8;arms_factory;2012.00;9.50;235.00;2.48;0
8;arms_factory;2015.00;9.50;235.00;5.14;0
8;industrial_complex;2014.00;9.50;236.00;2.98;0
8;industrial_complex;2017.00;9.50;236.00;4.19;0
8;industrial_complex;2014.00;9.50;237.00;0.92;0
8;industrial_complex;2018.00;9.50;237.00;3.59;0
8;industrial_complex;2015.00;9.50;238.00;6.25;0
8;industrial_complex;2018.00;9.50;238.00;2.64;0
8;air_base;2017.00;9.50;239.00;5.65;0
8;supply_node;2015.00;9.50;236.00;3.53;0
8;bunker;2013.00;9.50;235.00;4.70;0
8;coastal_bunker;2020.00;9.50;236.00;1.57;0
8;stronghold_network;2014.00;9.50;236.00;4.10;0
8;dockyard;2019.00;9.50;239.00;1.57;0
8;anti_air_building;2015.00;9.50;237.00;3.15;0
8;anti_air_building;2018.00;9.50;237.00;6.16;0
8;anti_air_building;2015.00;9.50;238.00;1.09;0
8;synthetic_refinery;2019.00;9.50;238.00;5.21;0
8;fuel_silo;2018.00;9.50;239.00;1.59;0
8;radar_station;2017.00;9.50;236.00;5.24;0
8;nuclear_reactor_spawn;2014.00;9.50;235.00;0.99;0
8;special_project_facility_spawn;2012.00;9.50;236.00;3.66;0
8;rocket_site_spawn;2015.00;9.50;236.00;0.04;0
8;naval_base_spawn;2012.00;9.50;231.00;1.57;10527
8;floating_harbor;2023.00;9.50;236.00;-1.57;34
9;arms_factory;2031.00;9.50;238.00;4.54;0
9;arms_factory;2032.00;9.50;238.00;0.92;0
9;arms_factory;2031.00;9.50;237.00;2.48;0
9;arms_factory;2032.00;9.50;238.00;5.14;0
9;arms_factory;2033.00;9.50;239.00;2.98;0
9;arms_factory;2031.00;9.50;238.00;4.19;0
9;industrial_complex;2032.00;9.50;238.00;0.92;0
9;industrial_complex;2032.00;9.50;238.00;3.59;0
9;industrial_complex;2033.00;9.50;238.00;6.25;0
9;industrial_complex;2033.00;9.50;239.00;2.64;0
9;industrial_complex;2033.00;9.50;238.00;5.65;0
9;industrial_complex;2031.00;9.50;237.00;2.04;0
9;air_base;2032.00;9.50;238.00;4.70;0
9;supply_node;2031.00;9.50;237.00;2.76;0
9;bunker;2032.00;9.50;237.00;4.10;0
9;coastal_bunker;2034.00;9.50;240.00;-3.14;0
9;stronghold_network;2031.00;9.50;238.00;3.15;0
9;dockyard;2033.00;9.50;236.00;-3.14;0
9;anti_air_building;2031.00;9.50;237.00;1.09;0
9;anti_air_building;2033.00;9.50;238.00;5.21;0
9;anti_air_building;2032.00;9.50;237.00;1.59;0
9;synthetic_refinery;2031.00;9.50;238.00;3.15;0
9;fuel_silo;2031.00;9.50;238.00;0.99;0
9;radar_station;2032.00;9.50;238.00;4.48;0
9;nuclear_reactor_spawn;2033.00;9.50;238.00;0.04;0
9;special_project_facility_spawn;2032.00;9.50;238.00;1.60;0
9;rocket_site_spawn;2033.00;9.50;239.00;5.72;0
9;naval_base_spawn;2034.00;9.50;238.00;-3.14;10527
9;floating_harbor;2031.00;9.50;236.00;-3.14;35
10;arms_factory;2033.00;9.50;250.00;2.48;0
10;arms_factory;2030.00;9.50;246.00;5.14;0
10;arms_factory;2032.00;9.50;249.00;2.98;0
10;arms_factory;2027.00;9.50;252.00;4.19;0
10;arms_factory;2032.00;9.50;248.00;0.92;0
10;arms_factory;2032.00;9.50;250.00;3.59;0
10;industrial_complex;2033.00;9.50;246.00;6.25;0
10;industrial_complex;2034.00;9.50;249.00;2.64;0
10;industrial_complex;2033.00;9.50;251.00;5.65;0
10;industrial_complex;2031.00;9.50;248.00;2.04;0
10;industrial_complex;2034.00;9.50;250.00;4.70;0
10;industrial_complex;2031.00;9.50;246.00;2.54;0
10;air_base;2032.00;9.50;249.00;4.10;0
10;supply_node;2029.00;9.50;248.00;0.90;0
10;bunker;2029.00;9.50;248.00;3.15;0
10;coastal_bunker;2033.00;9.50;252.00;1.57;0
10;stronghold_network;2033.00;9.50;246.00;1.09;0
10;dockyard;2035.00;9.50;251.00;1.57;0
10;anti_air_building;2026.00;9.50;252.00;1.59;0
10;anti_air_building;2031.00;9.50;248.00;3.15;0
10;anti_air_building;2031.00;9.50;250.00;0.99;0
10;synthetic_refinery;2032.00;9.50;246.00;3.66;0
10;fuel_silo;2033.00;9.50;249.00;0.04;0
10;radar_station;2030.00;9.50;249.00;3.71;0
10;nuclear_reactor_spawn;2030.00;9.50;248.00;5.72;0
10;special_project_facility_spawn;2033.00;9.50;250.00;0.65;0
10;rocket_site_spawn;2030.00;9.50;246.00;4.77;0
10;naval_base_spawn;2027.00;9.50;247.00;1.57;10527
10;floating_harbor;2037.00;9.50;248.00;-1.57;36
11;arms_factory;1946.00;9.50;255.00;2.98;0
11;arms_factory;1934.00;9.50;248.00;4.19;0
11;arms_factory;1936.00;9.50;249.00;0.92;0
11;arms_factory;1938.00;9.50;261.00;3.59;0
11;arms_factory;1940.00;9.50;262.00;6.25;0
11;arms_factory;1938.00;9.50;264.00;2.64;0
11;industrial_complex;1932.00;9.50;257.00;5.65;0
11;industrial_complex;1940.00;9.50;257.00;2.04;0
11;industrial_complex;1933.00;9.50;252.00;4.70;0
11;industrial_complex;1931.00;9.50;255.00;2.54;0
11;industrial_complex;1938.00;9.50;255.00;4.10;0
11;industrial_complex;1932.00;9.50;247.00;0.48;0
11;air_base;1939.00;9.50;253.00;3.15;0
11;supply_node;1937.00;9.50;255.00;0.13;0
11;bunker;1942.00;9.50;260.00;1.09;0
11;coastal_bunker;1946.00;9.50;252.00;-3.73;0
11;stronghold_network;1940.00;9.50;256.00;1.59;0
11;dockyard;1948.00;9.50;252.00;-3.73;0
11;anti_air_building;1938.00;9.50;254.00;0.99;0
11;anti_air_building;1945.00;9.50;254.00;3.66;0
11;anti_air_building;1931.00;9.50;255.00;0.04;0
11;synthetic_refinery;1937.00;9.50;252.00;1.60;0
11;fuel_silo;1932.00;9.50;253.00;5.72;0
11;radar_station;1939.00;9.50;257.00;1.85;0
11;nuclear_reactor_spawn;1936.00;9.50;247.00;4.77;0
11;special_project_facility_spawn;1933.00;9.50;249.00;0.04;0
11;rocket_site_spawn;1933.00;9.50;256.00;4.17;0
11;naval_base_spawn;1942.00;9.50;264.00;-3.73;10587
11;floating_harbor;1940.00;9.50;278.00;-0.05;37
12;arms_factory;2018.00;9.50;258.00;0.92;0
12;arms_factory;2021.00;9.50;260.00;3.59;0
12;arms_factory;2023.00;9.50;261.00;6.25;0
12;arms_factory;2024.00;9.50;262.00;2.64;0
12;arms_factory;2022.00;9.50;257.00;5.65;0
12;arms_factory;2022.00;9.50;259.00;2.04;0
12;industrial_complex;2019.00;9.50;259.00;4.70;0
12;industrial_complex;2022.00;9.50;262.00;2.54;0
12;industrial_complex;2015.00;9.50;264.00;4.10;0
12;industrial_complex;2022.00;9.50;263.00;0.48;0
12;industrial_complex;2021.00;9.50;260.00;3.15;0
12;industrial_complex;2018.00;9.50;260.00;6.16;0
12;air_base;2020.00;9.50;261.00;1.09;0
12;supply_node;2019.00;9.50;260.00;0.83;0
12;bunker;2020.00;9.50;257.00;1.59;0
12;coastal_bunker;2028.00;9.50;259.00;-4.33;0
12;stronghold_network;2019.00;9.50;261.00;0.99;0
12;dockyard;2015.00;9.50;265.00;-0.79;0
12;anti_air_building;2022.00;9.50;263.00;0.04;0
12;anti_air_building;2017.00;9.50;259.00;1.60;0
12;anti_air_building;2019.00;9.50;260.00;5.72;0
12;synthetic_refinery;2016.00;9.50;260.00;0.65;0
12;fuel_silo;2020.00;9.50;263.00;4.77;0
12;radar_station;2021.00;9.50;261.00;2.54;0
12;nuclear_reactor_spawn;2021.00;9.50;256.00;4.17;0
12;special_project_facility_spawn;2019.00;9.50;261.00;5.37;0
12;rocket_site_spawn;2016.00;9.50;261.00;3.21;0
12;naval_base_spawn;2019.00;9.50;266.00;-4.33;10658
12;floating_harbor;2013.05;9.50;254.05;-3.93;38
13;arms_factory;1920.00;9.50;258.00;6.25;0
13;arms_factory;1921.00;9.50;258.00;2.64;0
13;arms_factory;1920.00;9.50;258.00;5.65;0
13;arms_factory;1919.00;9.50;257.00;2.04;0
13;arms_factory;1919.00;9.50;258.00;4.70;0
13;arms_factory;1919.00;9.50;257.00;2.54;0
